,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
5389,Asad Shaikh,UgxewjnM9eOsCLN4Z1l4AaABAg,iPhone XR﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,10,4.5,0,1,,,,,0,0,neutral
5390,Siddharth Sagar rpfsi,UgyUVpldl_w9X0X8OVJ4AaABAg,Apne to charger ka bhi company nahi hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,40,4.125,0,0,,,,,0,0,neutral
5391,Siddharth Sagar rpfsi,UgxaImPk9ldEch9iwq94AaABAg,Tu bekar hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,13,3.666666667,0,0,,,,,0,0,neutral
5392,Art and craft,UgzFcbu-0-7HNZzSwz14AaABAg,Blackberry﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,1,11,11,0,0,,,,,0,0,neutral
5393,tech for mobile,Ugwlgy6EordSRyHM-xF4AaABAg,Right guru ji﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,14,4,0,0,,,,,0.2857142857,0.5357142857,positive
5394,kuch khas sehat ke naam,UgyTd9ZSOBjo5ggYQTt4AaABAg,Appko mi note 5 and mi Redmi note 5 ache lage ke nahi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,13,54,3.230769231,2,0,,,,,0,0,neutral
5395,Saket Srivastava,UgxJtYyi5z4KcdJaiVZ4AaABAg,"Lava , lemon Strawberry apple 😂😂😂﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,34,4.833333333,0,0,,,,😂😂😂,0,0,neutral
5396,Aamir saifi,UgxDjRHAOf9R53_z2Nt4AaABAg,Bhen ke land vivo v9 unboxing video mai to tune esa kha ni te bekar phone hai dalle Teri video dekh ke hi maine vivo v9 liya tha﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,28,129,3.642857143,0,0,,,,,0,0,neutral
5397,Mr. Png,UgyZZHrnto9lUa6MPR14AaABAg,Vkworld mix plus is the real king 😂😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,38,3.875,0,0,,,,😂😂😂,0.2,0.3,positive
5398,Anand Mishra,Ugy9SoiBaEw4zOlyeWx4AaABAg,Osm video Guruji﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,17,5,0,0,,,,,0,0,neutral
5399,Anil kumar,Ugy9_T5jXxXiDLib9yt4AaABAg,Tg top10 win phone pay video banoo﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,35,4.142857143,0,0,,,,,0.8,0.4,positive
5400,Soham Sansare,UgzwphV253KYzKcxw9d4AaABAg,Samsung J6﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,11,5,0,1,,,,,0,0,neutral
5401,Shafiul Ferdous,Ugzr7KxIOWYbTBkY8g14AaABAg,iPhone XR #ShafiulFerdous﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,26,8,0,1,,,#ShafiulFerdous,,0,0,neutral
5402,Aakash Srivastava,Ugz2XPiEh_tP_NUqwMh4AaABAg,IPhone XS max... 😤😤﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,20,4.25,0,1,,,,😤😤,0,0,neutral
5403,Iamtheking 524,UgyDJFB0_5fJtcsK7c94AaABAg,bhai apple ke phone tede mede nai hote.....﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,44,4.625,0,0,,,,,0,0,neutral
5404,All In One,UgwdL3bJVvUMorqzcYJ4AaABAg,WORST MOBILES vivo v7 Vivo v5s﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,31,4.333333333,0,2,,,,,-1,1,negative
5405,Shivam Raj,UgxJcG7ZIalXpkPEmTt4AaABAg,Your best my best guruji Nice video guruji﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,43,4.5,0,0,,,,,0.8666666667,0.5333333333,positive
5406,Rathod Vikramsinh,UgyJ_SNBw6s3Vlk3R1h4AaABAg,Guruji Coolpad play 6 bahot ghatiya phone hai aur uski price bhi jyada hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,14,75,4.428571429,1,0,,,,,0,0,neutral
5407,mohd yousuf,Ugya4uOU9d_bPTe59np4AaABAg,Samsung bekar hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,18,5.333333333,0,0,,,,,0,0,neutral
5408,Sourabh J,UgxpQwQaOLozqAxIKvB4AaABAg,Redmi note 3 mere liye best thanks﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,35,4.142857143,1,0,,,,,0.25,0.4,positive
5409,D4G Airtel,UgyB-Bogny4LMe2Wult4AaABAg,#Huawai #SAMSUNG Most popular brand hai Huawai world me. Or samsung india me baaki saare samsung ke bacche h﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,19,109,4.789473684,0,1,,,#Huawai,,0.55,0.7,positive
5410,music land,UgwGB8h8D3EuW7kWs9l4AaABAg,Where is oppo r17 pro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,22,3.6,0,0,,,,,0,0,neutral
5411,Suraj Agarwal,UgxpzyxCcIJHFV0AylV4AaABAg,But moto g6 is good﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,20,3.2,0,0,,,,,0,0,neutral
5412,Jatin Pangotra official,UgyEZPuBjKEDVHLdQsx4AaABAg,lyf wind 6 is the worst hone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,29,3.285714286,1,0,,,,,-1,1,negative
5413,Aryan Ukani,UgwlRmn0jK50Q1HpAul4AaABAg,iPhone xs max was the worst phone in 2018 because of its price﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,13,63,3.923076923,1,0,,,,,-1,1,negative
5414,Vinita Venkat,UgwlRmn0jK50Q1HpAul4AaABAg.8pYXm-6VlKD8pfs4PpisxY,Aryan Ukani because u couldn’t buy it.. lol Use it and tell﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,60,4.083333333,0,0,,,,,0.8,0.7,positive
5415,Aryan Ukani,UgwlRmn0jK50Q1HpAul4AaABAg.8pYXm-6VlKD8pfw17drE5K,Agar Tara pas paisa Nahi to Kisi Ka pas nahi a sa Nahi ho mara bhai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,16,68,3.3125,0,0,,,,,0,0,neutral
5416,Vinita Venkat,UgwlRmn0jK50Q1HpAul4AaABAg.8pYXm-6VlKD8poNESn0Usp,Aryan Ukani mere paas hai﻿,3 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,26,4.4,0,0,,,,,-0.5,0.5,negative
5417,Rajan Kumar,Ugyg3kWHX9Zyv4Uwyf14AaABAg,Blackberry key2﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,16,7.5,0,0,,,,,0,0,neutral
5418,Justin Suryan,UgxeGa2fzD9CwWJ52Mt4AaABAg,Thumbnail...(me thinking) someone has to do it.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,48,6,0,0,,,,,0,0,neutral
5419,Shubham Kashyap,UgwA6YcsZxbcCrsluhh4AaABAg,Lenovo k8 plus﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,15,4.333333333,0,0,,,,,0,0,neutral
5420,King Khan da man,UgwN9x5F7QxCN1SPddN4AaABAg,Redmi ka aur one plus ke aur samsung ke hang hone walle phone user ki bhi koi aukaat nahi uai. Redmi tp salla dabba phome hai one plus chuttad aur samsung bimaru phone hai hahahahaa﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,35,182,4.228571429,0,0,,,,,0,0,neutral
5421,Pokemon Champion,UgxYtqjI2oieaYEg3a94AaABAg,Samsung A6+ bhool gaye﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,23,5,0,1,,,,,0,0,neutral
5422,Tukaram Babar,UgwpVc2Kkje_ZBniPkV4AaABAg,Unboxing ke liye tuge phone Nahi mil rahe hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,9,46,4.222222222,0,0,,,,,0,0,neutral
5423,YOGESH JAIN,Ugz-5I-m61aGYE6ecKF4AaABAg,"Guruji., please tell best budget phone upto 11000₹.﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,52,5.625,0,0,,,,,1,0.3,positive
5424,NXT大 THANØS,Ugz-5I-m61aGYE6ecKF4AaABAg.8pYF7RrLEy_8socT42_AbI,"Asus Zenfone Max pro m2 3gb+32gb at 9999 and 4gb/6gb+64/128gb at 13,000 to 15,000﻿",1 month ago,worstsmartphonesof2019,zvn73D5jNHs,14,82,4.928571429,1,0,,,,,0,0,neutral
5425,GAME AND GEMAPLAYS MODING,Ugx_MPYGzgkzKnxn4nJ4AaABAg,Vivo all series of v﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,21,3.4,0,0,,,,,0,0,neutral
5426,Dipayan Dey,UgzrcGaiVyX75OfIucJ4AaABAg,"Hii Guruji ap please Motorola ke androids ka unboxing shuru kijie bcs I am very big fan of Motorola . I am watching your all unboxing since 2016,in my old phone﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,31,161,4.225806452,0,2,,,,,0.05,0.165,positive
5427,Saquib Shahab,Ugzbh1hH0xmdYWLdI-l4AaABAg,Iphone xr ka demand worldwide Xs se jyada hai aur jo use kr rhe h wahi jante h kayi logo ne screen resolution ka issue bnaya baad mein phr quality quantity mein bhar bhar k upload kiya h check youtuber Nick ackerman ijustine marques brownlee unbox therapy everythingapplepro the verge jonathan morrison matthew moniz. Grow up viewers. Thoda bahar bhi dekho kya chal rha h.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,65,373,4.753846154,0,0,,,,,0,0,neutral
5428,Khan Iqbal,UgwQNJVEtveYnzZUSPx4AaABAg,Oppo A7 18000 450﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,18,3.75,1,1,,,,,0,0,neutral
5429,Lyricana & More,UgwvUV_YrvkFGxec-4x4AaABAg,Samsung And Mi is not in top 10. Proud to be the user of #Xiaomi 😎﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,16,67,3.25,0,0,,,#Xiaomi,😎,0.65,0.75,positive
5430,Lyricana & More,Ugy2dUzf_WTH9HM_1f94AaABAg,"Pehli baar aisa sunne ko mila hai ki, guruji ne iphone ki aukat nikali 🙈🤣🤣🤣🤣 perfect bhai. Ye shabd sunne ke liye 3 saal ruka tha main﻿",4 months ago,worstsmartphonesof2019,zvn73D5jNHs,27,135,4.037037037,1,0,,,,🙈🤣🤣🤣🤣,1,1,positive
5431,Riya Misha,UgzRudRcV5MbDHzQb_V4AaABAg,Guruji real me u1 kaisa phone hai mujhe 28th january tak lena hai please reply kar digeye please😮﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,18,98,4.5,0,0,,,,😮,0.2,0.3,positive
5432,Sohan Sarkar,UgyaToIoHh2xSqYlqEZ4AaABAg,Bhaiya ap ab ak top best midrange pH list nikallo﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,50,4.1,0,0,,,,,0.75,0.4,positive
5433,Rahul Rajwar,UgwlyGI-L67BBC1KGX54AaABAg,Moto ney dil tod diya planning to move towards Samsung again﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,61,4.636363636,0,0,,,,,0,0,neutral
5434,Rahul Rajwar,Ugxn7QSdvLP9trqxzBx4AaABAg,Pehley bata deta bhai toh mai ley leta he ni😅﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,46,3.7,0,0,,,,😅,0,0,neutral
5435,Junaid Ali,UgyKx0SN40ISUfMcZfd4AaABAg,Not even a single Samsung phone that provide whole lot worse spec at a higher price? Self acclaimed guruji clearly sold out!!!!!!!!!!!!!!!!!!!﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,22,143,5.545454545,0,0,,,,,0.01571428571,0.4195238095,positive
5436,Raj Vikram Singh,UgwhlHYTrX_FxifYP8N4AaABAg,Samsung ko bhi lana tha list me﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,32,3.714285714,0,0,,,,,0,0,neutral
5437,shubhada vadkar,UgwJVViXOAdv5FTVhFd4AaABAg,Guruji where is your collection﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,32,5.6,0,0,,,,,0,0,neutral
5438,अजय आनंद,Ugw3CVM4vktg8EMvsmh4AaABAg,iPhone XR﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,10,4.5,0,1,,,,,0,0,neutral
5439,Balkrushna Kale,Ugz_yjlF3aFN1yY5GQh4AaABAg,I love mi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,10,2.666666667,0,1,,,,,0.5,0.6,positive
5440,mahesh kshirsagar,UgxJEP0b9SX6UDmepbN4AaABAg,samsung J4 😑😝😔﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,15,4.333333333,0,1,,,,😑😝😔,0,0,neutral
5441,Anil Vishawkarma,UgyHWW0BatsABQrugbB4AaABAg,Happy new year Bhai jee﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,24,4,0,0,,,,,0.4681818182,0.7272727273,positive
5442,rishad abdul rasheed,UgycSxQF_EcG9-Y9yex4AaABAg,Realme ???﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,11,5,0,0,,,,,0,0,neutral
5443,Mÿèśtërîø Game,UgzanAMh8IYh5uYonu54AaABAg,Bhai apple hai to mahenga to hoga hi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,8,37,3.75,0,0,,,,,0,0,neutral
5444,Mayank Joshi,UgxICIZQhqyUJT5YXIx4AaABAg,moto e4 plus﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,13,3.666666667,0,0,,,,,0,0,neutral
5445,Black Gaming,Ugze42Qnh7KRGv89aBV4AaABAg,The worst phone of year is Jio﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,31,3.571428571,0,0,,,,,-1,1,negative
5446,NESHU KUMAR,UgyivFNu7XL7G4qIWpJ4AaABAg,Oppo se paisa liya hai tuu﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,27,3.666666667,0,0,,,,,0,0,neutral
5447,Viral Indian Country,UgzHDPijdb6y8LC7kOJ4AaABAg,HaHaHa...😂😂😂 Pataa tha Motorola motoG6 plus no. 1 per Honga mera saq Sahi nikla﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,14,80,4.785714286,1,0,,,,😂😂😂,0,0,neutral
5448,Blast Bladers,UgyBNTkRYeg4kxJRvbh4AaABAg,Great video gurugi 👌👌 #BlastBladers﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,36,6.4,0,0,,,#BlastBladers,👌👌,0.8,0.75,positive
5449,Nikhil Kumar,Ugw66PKmkEfcua8TKm54AaABAg,Maja aagya﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,11,5,0,0,,,,,0,0,neutral
5450,Debadyuti Dey,Ugx7n0AYBYdtfjylz9V4AaABAg,You forgot Samsubg budget phones as well as Blackberry Key2😂😂😂😂😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,66,5.7,0,0,,,,😂😂😂😂😂😂,0,0,neutral
5451,Ramesh kumar,UgxBT4tyzZnTnJr2pbp4AaABAg,Asus max pro m2best phone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,26,4.4,0,0,,,,,0,0,neutral
5452,Budhea Karki,UgxzmWZsXt0D-RmObJ14AaABAg,Samsung j4+ that I'm currently using 😢😁﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,40,4.857142857,0,0,,,,😢😁,0,0.4,neutral
5453,GAMING ADDA,UgxsIKTP1q8_OwWx3Yd4AaABAg,vivo v9....... worst... 👎﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,26,5.75,0,0,,,,👎,-1,1,negative
5454,Sujal Shah,Ugztm3LKwJDGACbK5LJ4AaABAg,Samsung j8 plus﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,16,4.666666667,0,0,,,,,0,0,neutral
5455,Humbal Gaurav,UgwXipzBkxvmR8p9nj14AaABAg,Pepsi ke smartphone ka Unboxing kijia﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,38,5.5,0,0,,,,,0,0,neutral
5456,Mr. BOT,UgwkN_f0_DpQJa9uvMp4AaABAg,VIVO VO itna hi bura tha toh Unboxing Mai kyo nahi bola Tab toh paise leke chal liye or ab bol rhe hai Chutiya banate hai Sarre hindi tech Youtubers NO1 IS TG﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,33,159,3.848484848,0,5,,,,,0,0,neutral
5457,Sushant Sutar,UgzI9MGIAlm8CcW0N954AaABAg,guruji mene 5 phone select kiye he mujhe btao ki all rounder phone konsa Lena chahiye 1 )Asus zenfone max pro m2 2 )realme u1 3)realme 2 pro 4) honor 8x 5)Motorola one power appko isse big achha phone koi all rounder phone he to reply krke jarur batana﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,49,253,4.183673469,4,0,,,,,0,0.1,neutral
5458,Kapil Kadu,UgyrnFJf2PeuMHiyRfp4AaABAg,Sarcastic guruji😂😂😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,21,10,0,0,,,,😂😂😂😂,0.1,0.8,positive
5459,MD ROMAN,UgymEMtTrhNv8_P40hZ4AaABAg,Guru ji is best😘😘😘﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,19,4,0,0,,,,😘😘😘,0,0,neutral
5460,Shivam Sood,Ugw_LQ6KZ1zIVAI2FRV4AaABAg,opportunity f9 pro﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,19,5.666666667,0,0,,,,,0,0,neutral
5461,Rakesh Tekale,UgwsLZD737Pof9y_8ZF4AaABAg,Please who is best smartwatch under 3500﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,41,5,0,0,,,,,1,0.3,positive
5462,GAMER LIVE,Ugw6EX21Wxs7Mgxo5wF4AaABAg,Trending 28 wow﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,16,4.666666667,1,0,,,,,0,0,neutral
5463,sainath singineedi,UgywJzQaB1KO_7l2eVJ4AaABAg,Nice to see apple in liat﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,26,3.5,0,0,,,,,0.6,1,positive
5464,general knowledge,UgzTaE9qIo-kVBQBdXd4AaABAg,Vivo is best compare to iphone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,31,4.333333333,0,0,,,,,1,0.3,positive
5465,parwej khan,Ugxszt3c526k4oPFibJ4AaABAg,i m biggest fan﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,16,3.25,0,0,,,,,0,0,neutral
5466,azeem sonu,UgwHq3eD7Ku3hHp94sR4AaABAg,Note 5 Pro also gatiya﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,23,3.8,1,0,,,,,0,0,neutral
5467,sandeep kambia,UgwLfEQVnzZGXq1-9SR4AaABAg,sach h bhai sach mai nhi pta ajj pta chala h﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,11,45,3.181818182,0,0,,,,,0,0,neutral
5468,Salman A,UgxmTfeg0IlkEh7HAlJ4AaABAg,Guruji oppo ka R17 pro 46k ka...710 snapdragon..jab k same range me nokia ne 27k me nikala hai....ram bas jyda hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,21,115,4.523809524,0,1,,,,,0,0.125,neutral
5469,Rina Tandulkar,UgzHiPkqePErl6-x-xp4AaABAg,Tecno का जिक्र क्यों किया फ़िर से?﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,35,4.142857143,0,0,,,,,0,0,neutral
5470,Yuvraj Singh,UgxA68iTY1oTSbOw9tp4AaABAg,Sahi baat. Bhai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,16,4.666666667,0,0,,,,,0,0,neutral
5471,T_ Series,UgyrLh9bx7P7Kv_Q69l4AaABAg,Nike video bro OK cool thanks man enough water and the other side of the African American was the last few months back to you too babe and I don't think I can see it now or never mind that you can﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,42,197,3.714285714,0,3,,,,,0.0725,0.2391666667,positive
5472,Jasmanveer Sekhon,UgxE038nFa-mGwJc2gV4AaABAg,Vivo v9 best phone I am using it and facing no problems﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,56,3.75,0,1,,,,,1,0.3,positive
5473,Pinki Pandey,Ugy5yUA3DfmYir7cK7N4AaABAg,Bhai oppo f7 ko bhul gye..﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,27,3.666666667,0,0,,,,,0,0,neutral
5474,Rajat Roy,UgyXC6WbRGsZ0J11SFd4AaABAg,Jio mobile 😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,14,4,0,0,,,,😂😂,0,0,neutral
5475,Rajat Roy,UgzTSG_5XFn4qoiXqQx4AaABAg,Jio mobile 😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,14,4,0,0,,,,😂😂,0,0,neutral
5476,hariom dewangan,UgzwKE5C-Pf2EUiby2V4AaABAg,Smartron phone﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,2,15,7,0,0,,,,,0,0,neutral
5477,AJ technical point,UgyqmJsvdCnhRdDys8x4AaABAg,Watch this video in 2x😹😹😹😹😹﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,28,4.8,0,0,,,,😹😹😹😹😹,0,0,neutral
5478,Dilraj Khinda,UgzjedVrErPAv9G2vOJ4AaABAg,Vivo ke sare phone bekaar﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,26,4.4,0,0,,,,,0,0,neutral
5479,Ravi Upadhyay,Ugy8KPEFSeBeD9deh5l4AaABAg,5g phone kab aaega sir﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,23,3.8,0,0,,,,,0,0,neutral
5480,Neelu Daga,Ugz922WIWIxHTSxhNaV4AaABAg,Congrats on 10M subs﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,21,4.5,0,1,,,,,0,0,neutral
5481,Ashish Striker,UgxtBMyCEuo-Vx6ZFoJ4AaABAg,Vivo v9 Sabse bekar hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,24,4,0,0,,,,,0,0,neutral
5482,Hamza Ad,UgwwWbOXR0YIgfQRnll4AaABAg,Samsung j6+ price wrost hah﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,28,4.8,0,0,,,,,0,0,neutral
5483,Abhay Kumar,UgxHP7zaeCbosMOL1Vx4AaABAg,The worst phone is opposite a6﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,31,4.333333333,0,0,,,,,-0.5,0.5,negative
5484,Abhay Kumar,UgylmOlL04cat2ROEAB4AaABAg,See also my channel﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,20,4.25,0,0,,,,,0,0,neutral
5485,Prince Anirban,UgyqbsvpTi6CLouygFZ4AaABAg,Nokia 6.1 also﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,15,4.333333333,0,0,,,,,0,0,neutral
5486,WORLDS EXTREME,Ugy_Oiw4ElbvUMXuLo14AaABAg,Real me 2﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,10,2.666666667,0,0,,,,,0.2,0.3,positive
5487,Alok Roy,UgxW8WEW1M_Qw-Kf4q14AaABAg,Indian best smart phone redmi﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,30,5.2,0,0,,,,,0.6071428571,0.4714285714,positive
5488,10 MILLION views,UgyAWGpZkpB2ElOmi9d4AaABAg,I have vivo v9 pro 6gbram 64 GB rom snapdragon 660 . This is best.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,15,67,3.533333333,2,2,,,,,0,0,neutral
5489,Ankit Sehrawat,UgwotjkPrREWCzoNyMl4AaABAg,Where is SAMSUNG ? ?﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,5,21,3.4,0,1,,,,,0,0,neutral
5490,para commandos,UgyqYAlMwcbOEhynbUl4AaABAg,Apple se boht pahti hai teri ...bc gandu sala ..agar apple lene ki aukat nhi hai teri to iske bare me kush bol v mat ..sala review de rha hai chutiya﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,31,150,3.870967742,0,0,,,,,0.05,0.1,positive
5491,91 Gadgets,UgyOOuquGXMZUykjiMt4AaABAg,Moto ka G6﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,11,3,0,1,,,,,0,0,neutral
5492,sandeep singh,Ugzeg7Z3RZk7B7c5ol54AaABAg,bhai top acche phone kon se h..............................﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,7,60,7.714285714,0,0,,,,,0.5,0.5,positive
5493,Divyanshu Deoli,Ugw2-QxDYlqpQpd-o6V4AaABAg,samsung z series﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,17,5,0,0,,,,,0,0,neutral
5494,"TARUSH DHAWAN Rohit dhawan ,purnima dhawan",UgzUMmVaQQWeU_OAbip4AaABAg,Tech ka ravan﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,3,14,4,0,0,,,,,0,0,neutral
5495,Sanjay. Tarwate,Ugw6x17WwXQtVgWX7aB4AaABAg,Mi 6 is good or not﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,6,20,2.5,1,0,,,,,0.7,0.6,positive
5496,Sandeep Gupta,UgxdOHm5QQAs-Zfiu6Z4AaABAg,#technical guruji #paid youtuber agar moto g6 plus 22500 me 3630 14nm wala bekar he or samsung a6 plus 26000 me 450 28 nm wala mast he﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,27,135,4.037037037,5,0,,,#technical,,0,0.1,neutral
5497,Rakibul Hasan,Ugyew-4z0FTkWGFRlWN4AaABAg,Samsung Galaxy j4 haha﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,23,5,0,0,,,,,0,0,neutral
5498,WaTcH it,UgxmtY58Cm1MwLy4ds94AaABAg,Samsung J7 prime ke bare m kya opinion hai aapka.﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,10,50,4.1,0,1,,,,,0.05,0.1,positive
5499,Advanced line,UgyeIdiNY7jxOvUJorB4AaABAg,4:59 Apple tedha medha brand ha 😂😂﻿,4 months ago (edited),worstsmartphonesof2019,zvn73D5jNHs,7,35,4.142857143,0,0,4:59,,,😂😂,0,0,neutral
5500,Keshav Varna,UgwWU1abSg7v26LJe614AaABAg,G6+ users RN 😂😂😂😂﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,4,18,3.75,0,2,,,,😂😂😂😂,0,0,neutral
5501,ultra violent stream,Ugz7EaILsVDMGprz9VF4AaABAg,Kisiko ese app ghatiya mat boliye sir esa bolna thik nehi hai﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,12,62,4.25,0,0,,,,,0,0,neutral
5502,Rockstar Ronny,UgxLztAl491l0T6c6Hd4AaABAg,Vivo v9 cannot come in this list.....features r awesome in this phone.... Altogether it's a very good phone...... Try to find phones which r really worst in the year 2018﻿,4 months ago,worstsmartphonesof2019,zvn73D5jNHs,30,171,4.733333333,0,0,,,,,0.3033333333,0.9266666667,positive
